time,sensor_id,wert,vibration_level
2025-10-15 17:31:36.014+02,AnalogValue,184,Mittel
2025-10-15 17:31:36.024+02,AnalogValue,162,Mittel
2025-10-15 17:31:36.034+02,AnalogValue,245,Mittel
2025-10-15 17:31:36.044+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.054+02,AnalogValue,29,Niedrig
2025-10-15 17:31:36.074+02,AnalogValue,127,Mittel
2025-10-15 17:31:36.084+02,AnalogValue,107,Mittel
2025-10-15 17:31:36.094+02,AnalogValue,177,Mittel
2025-10-15 17:31:36.104+02,AnalogValue,152,Mittel
2025-10-15 17:31:36.114+02,AnalogValue,212,Mittel
2025-10-15 17:31:36.124+02,AnalogValue,153,Mittel
2025-10-15 17:31:36.134+02,AnalogValue,90,Niedrig
2025-10-15 17:31:36.144+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.154+02,AnalogValue,45,Niedrig
2025-10-15 17:31:36.164+02,AnalogValue,153,Mittel
2025-10-15 17:31:36.184+02,AnalogValue,6,Niedrig
2025-10-15 17:31:36.194+02,AnalogValue,13,Niedrig
2025-10-15 17:31:36.204+02,AnalogValue,212,Mittel
2025-10-15 17:31:36.214+02,AnalogValue,79,Niedrig
2025-10-15 17:31:36.224+02,AnalogValue,335,Mittel
2025-10-15 17:31:36.234+02,AnalogValue,249,Mittel
2025-10-15 17:31:36.244+02,AnalogValue,136,Mittel
2025-10-15 17:31:36.254+02,AnalogValue,125,Mittel
2025-10-15 17:31:36.264+02,AnalogValue,137,Mittel
2025-10-15 17:31:36.274+02,AnalogValue,74,Niedrig
2025-10-15 17:31:36.294+02,AnalogValue,235,Mittel
2025-10-15 17:31:36.304+02,AnalogValue,136,Mittel
2025-10-15 17:31:36.314+02,AnalogValue,53,Niedrig
2025-10-15 17:31:36.324+02,AnalogValue,28,Niedrig
2025-10-15 17:31:36.334+02,AnalogValue,33,Niedrig
2025-10-15 17:31:36.344+02,AnalogValue,92,Niedrig
2025-10-15 17:31:36.354+02,AnalogValue,173,Mittel
2025-10-15 17:31:36.364+02,AnalogValue,131,Mittel
2025-10-15 17:31:36.374+02,AnalogValue,253,Mittel
2025-10-15 17:31:36.384+02,AnalogValue,259,Mittel
2025-10-15 17:31:36.404+02,AnalogValue,76,Niedrig
2025-10-15 17:31:36.414+02,AnalogValue,4,Niedrig
2025-10-15 17:31:36.424+02,AnalogValue,103,Mittel
2025-10-15 17:31:36.434+02,AnalogValue,142,Mittel
2025-10-15 17:31:36.444+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.454+02,AnalogValue,129,Mittel
2025-10-15 17:31:36.464+02,AnalogValue,185,Mittel
2025-10-15 17:31:36.474+02,AnalogValue,243,Mittel
2025-10-15 17:31:36.484+02,AnalogValue,111,Mittel
2025-10-15 17:31:36.494+02,AnalogValue,199,Mittel
2025-10-15 17:31:36.514+02,AnalogValue,76,Niedrig
2025-10-15 17:31:36.524+02,AnalogValue,114,Mittel
2025-10-15 17:31:36.534+02,AnalogValue,71,Niedrig
2025-10-15 17:31:36.544+02,AnalogValue,220,Mittel
2025-10-15 17:31:36.554+02,AnalogValue,238,Mittel
2025-10-15 17:31:36.564+02,AnalogValue,99,Niedrig
2025-10-15 17:31:36.574+02,AnalogValue,130,Mittel
2025-10-15 17:31:36.584+02,AnalogValue,242,Mittel
2025-10-15 17:31:36.594+02,AnalogValue,183,Mittel
2025-10-15 17:31:36.604+02,AnalogValue,270,Mittel
2025-10-15 17:31:36.624+02,AnalogValue,92,Niedrig
2025-10-15 17:31:36.634+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.644+02,AnalogValue,154,Mittel
2025-10-15 17:31:36.654+02,AnalogValue,134,Mittel
2025-10-15 17:31:36.664+02,AnalogValue,60,Niedrig
2025-10-15 17:31:36.674+02,AnalogValue,142,Mittel
2025-10-15 17:31:36.684+02,AnalogValue,75,Niedrig
2025-10-15 17:31:36.694+02,AnalogValue,92,Niedrig
2025-10-15 17:31:36.704+02,AnalogValue,199,Mittel
2025-10-15 17:31:36.714+02,AnalogValue,222,Mittel
2025-10-15 17:31:36.734+02,AnalogValue,207,Mittel
2025-10-15 17:31:36.744+02,AnalogValue,71,Niedrig
2025-10-15 17:31:36.754+02,AnalogValue,136,Mittel
2025-10-15 17:31:36.764+02,AnalogValue,126,Mittel
2025-10-15 17:31:36.774+02,AnalogValue,84,Niedrig
2025-10-15 17:31:36.784+02,AnalogValue,162,Mittel
2025-10-15 17:31:36.794+02,AnalogValue,226,Mittel
2025-10-15 17:31:36.804+02,AnalogValue,157,Mittel
2025-10-15 17:31:36.814+02,AnalogValue,195,Mittel
2025-10-15 17:31:36.824+02,AnalogValue,294,Mittel
2025-10-15 17:31:36.844+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.854+02,AnalogValue,88,Niedrig
2025-10-15 17:31:36.864+02,AnalogValue,80,Niedrig
2025-10-15 17:31:36.874+02,AnalogValue,146,Mittel
2025-10-15 17:31:36.884+02,AnalogValue,242,Mittel
2025-10-15 17:31:36.894+02,AnalogValue,201,Mittel
2025-10-15 17:31:36.904+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.914+02,AnalogValue,0,Niedrig
2025-10-15 17:31:36.924+02,AnalogValue,39,Niedrig
2025-10-15 17:31:36.934+02,AnalogValue,107,Mittel
2025-10-15 17:31:43.384+02,AnalogValue,125,Mittel
2025-10-15 17:31:43.394+02,AnalogValue,273,Mittel
2025-10-15 17:31:43.404+02,AnalogValue,115,Mittel
2025-10-15 17:31:43.414+02,AnalogValue,0,Niedrig
2025-10-15 17:31:43.424+02,AnalogValue,173,Mittel
2025-10-15 17:31:43.444+02,AnalogValue,130,Mittel
2025-10-15 17:31:43.454+02,AnalogValue,117,Mittel
2025-10-15 17:31:43.464+02,AnalogValue,204,Mittel
2025-10-15 17:31:43.474+02,AnalogValue,164,Mittel
2025-10-15 17:31:43.484+02,AnalogValue,70,Niedrig
2025-10-15 17:31:43.494+02,AnalogValue,0,Niedrig
2025-10-15 17:31:43.504+02,AnalogValue,67,Niedrig
2025-10-15 17:31:43.514+02,AnalogValue,131,Mittel
2025-10-15 17:31:43.524+02,AnalogValue,48,Niedrig
2025-10-15 17:31:43.534+02,AnalogValue,35,Niedrig
2025-10-15 17:31:43.554+02,AnalogValue,92,Niedrig
2025-10-15 17:31:43.564+02,AnalogValue,107,Mittel
2025-10-15 17:31:43.574+02,AnalogValue,0,Niedrig
2025-10-15 17:31:43.584+02,AnalogValue,91,Niedrig
2025-10-15 17:31:43.594+02,AnalogValue,99,Niedrig
2025-10-15 17:31:43.604+02,AnalogValue,129,Mittel
2025-10-15 17:31:43.614+02,AnalogValue,172,Mittel
2025-10-15 17:31:43.624+02,AnalogValue,177,Mittel
2025-10-15 17:31:43.634+02,AnalogValue,1,Niedrig
2025-10-15 17:31:43.644+02,AnalogValue,253,Mittel
2025-10-15 17:31:43.664+02,AnalogValue,79,Niedrig
2025-10-15 17:31:43.674+02,AnalogValue,153,Mittel
2025-10-15 17:31:43.684+02,AnalogValue,189,Mittel
2025-10-15 17:31:43.694+02,AnalogValue,210,Mittel
2025-10-15 17:31:43.704+02,AnalogValue,343,Mittel
2025-10-15 17:31:43.714+02,AnalogValue,60,Niedrig
2025-10-15 17:31:43.724+02,AnalogValue,137,Mittel
2025-10-15 17:31:43.734+02,AnalogValue,298,Mittel
2025-10-15 17:31:43.744+02,AnalogValue,241,Mittel
2025-10-15 17:31:43.754+02,AnalogValue,199,Mittel
2025-10-15 17:31:43.774+02,AnalogValue,94,Niedrig
2025-10-15 17:31:43.784+02,AnalogValue,0,Niedrig
2025-10-15 17:31:43.794+02,AnalogValue,210,Mittel
2025-10-15 17:31:43.804+02,AnalogValue,232,Mittel
2025-10-15 17:31:43.814+02,AnalogValue,265,Mittel
2025-10-15 17:31:43.824+02,AnalogValue,5,Niedrig
2025-10-15 17:31:43.834+02,AnalogValue,71,Niedrig
2025-10-15 17:31:43.844+02,AnalogValue,146,Mittel
2025-10-15 17:31:43.854+02,AnalogValue,219,Mittel
2025-10-15 17:31:43.864+02,AnalogValue,126,Mittel
2025-10-15 17:31:43.884+02,AnalogValue,250,Mittel
2025-10-15 17:31:43.894+02,AnalogValue,168,Mittel
2025-10-15 17:31:43.904+02,AnalogValue,166,Mittel
2025-10-15 17:31:43.914+02,AnalogValue,148,Mittel
2025-10-15 17:31:43.924+02,AnalogValue,216,Mittel
2025-10-15 17:31:43.934+02,AnalogValue,118,Mittel
2025-10-15 17:31:43.944+02,AnalogValue,176,Mittel
2025-10-15 17:31:43.954+02,AnalogValue,192,Mittel
2025-10-15 17:31:43.964+02,AnalogValue,204,Mittel
2025-10-15 17:31:43.974+02,AnalogValue,157,Mittel
2025-10-15 17:31:43.994+02,AnalogValue,166,Mittel
2025-10-15 17:31:44.004+02,AnalogValue,134,Mittel
2025-10-15 17:31:44.014+02,AnalogValue,246,Mittel
2025-10-15 17:31:44.024+02,AnalogValue,138,Mittel
2025-10-15 17:31:44.034+02,AnalogValue,140,Mittel
2025-10-15 17:31:44.044+02,AnalogValue,144,Mittel
2025-10-15 17:31:44.054+02,AnalogValue,269,Mittel
2025-10-15 17:31:44.064+02,AnalogValue,121,Mittel
2025-10-15 17:31:44.074+02,AnalogValue,246,Mittel
2025-10-15 17:31:44.084+02,AnalogValue,208,Mittel
2025-10-15 17:31:44.104+02,AnalogValue,328,Mittel
2025-10-15 17:31:44.114+02,AnalogValue,228,Mittel
2025-10-15 17:31:44.124+02,AnalogValue,10,Niedrig
2025-10-15 17:31:44.134+02,AnalogValue,131,Mittel
2025-10-15 17:31:44.144+02,AnalogValue,140,Mittel
2025-10-15 17:31:44.154+02,AnalogValue,154,Mittel
2025-10-15 17:31:44.164+02,AnalogValue,272,Mittel
2025-10-15 17:31:44.174+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.184+02,AnalogValue,226,Mittel
2025-10-15 17:31:44.194+02,AnalogValue,92,Niedrig
2025-10-15 17:31:44.214+02,AnalogValue,180,Mittel
2025-10-15 17:31:44.224+02,AnalogValue,193,Mittel
2025-10-15 17:31:44.234+02,AnalogValue,71,Niedrig
2025-10-15 17:31:44.244+02,AnalogValue,121,Mittel
2025-10-15 17:31:44.254+02,AnalogValue,232,Mittel
2025-10-15 17:31:44.264+02,AnalogValue,282,Mittel
2025-10-15 17:31:44.274+02,AnalogValue,177,Mittel
2025-10-15 17:31:44.284+02,AnalogValue,129,Mittel
2025-10-15 17:31:44.294+02,AnalogValue,216,Mittel
2025-10-15 17:31:44.304+02,AnalogValue,222,Mittel
2025-10-15 17:31:44.324+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.334+02,AnalogValue,92,Niedrig
2025-10-15 17:31:44.344+02,AnalogValue,228,Mittel
2025-10-15 17:31:44.354+02,AnalogValue,232,Mittel
2025-10-15 17:31:44.364+02,AnalogValue,207,Mittel
2025-10-15 17:31:44.374+02,AnalogValue,26,Niedrig
2025-10-15 17:31:44.384+02,AnalogValue,254,Mittel
2025-10-15 17:31:44.394+02,AnalogValue,234,Mittel
2025-10-15 17:31:44.404+02,AnalogValue,32,Niedrig
2025-10-15 17:31:44.414+02,AnalogValue,28,Niedrig
2025-10-15 17:31:44.434+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.444+02,AnalogValue,65,Niedrig
2025-10-15 17:31:44.454+02,AnalogValue,86,Niedrig
2025-10-15 17:31:44.464+02,AnalogValue,180,Mittel
2025-10-15 17:31:44.474+02,AnalogValue,162,Mittel
2025-10-15 17:31:44.484+02,AnalogValue,168,Mittel
2025-10-15 17:31:44.494+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.504+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.514+02,AnalogValue,57,Niedrig
2025-10-15 17:31:44.524+02,AnalogValue,172,Mittel
2025-10-15 17:31:44.544+02,AnalogValue,259,Mittel
2025-10-15 17:31:44.554+02,AnalogValue,87,Niedrig
2025-10-15 17:31:44.564+02,AnalogValue,173,Mittel
2025-10-15 17:31:44.574+02,AnalogValue,208,Mittel
2025-10-15 17:31:44.584+02,AnalogValue,158,Mittel
2025-10-15 17:31:44.594+02,AnalogValue,189,Mittel
2025-10-15 17:31:44.604+02,AnalogValue,129,Mittel
2025-10-15 17:31:44.614+02,AnalogValue,119,Mittel
2025-10-15 17:31:44.624+02,AnalogValue,200,Mittel
2025-10-15 17:31:44.634+02,AnalogValue,218,Mittel
2025-10-15 17:31:44.654+02,AnalogValue,298,Mittel
2025-10-15 17:31:44.664+02,AnalogValue,181,Mittel
2025-10-15 17:31:44.674+02,AnalogValue,95,Niedrig
2025-10-15 17:31:44.684+02,AnalogValue,78,Niedrig
2025-10-15 17:31:44.694+02,AnalogValue,126,Mittel
2025-10-15 17:31:44.704+02,AnalogValue,211,Mittel
2025-10-15 17:31:44.714+02,AnalogValue,319,Mittel
2025-10-15 17:31:44.724+02,AnalogValue,22,Niedrig
2025-10-15 17:31:44.734+02,AnalogValue,184,Mittel
2025-10-15 17:31:44.744+02,AnalogValue,44,Niedrig
2025-10-15 17:31:44.764+02,AnalogValue,261,Mittel
2025-10-15 17:31:44.774+02,AnalogValue,191,Mittel
2025-10-15 17:31:44.784+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.794+02,AnalogValue,160,Mittel
2025-10-15 17:31:44.804+02,AnalogValue,49,Niedrig
2025-10-15 17:31:44.814+02,AnalogValue,149,Mittel
2025-10-15 17:31:44.824+02,AnalogValue,121,Mittel
2025-10-15 17:31:44.834+02,AnalogValue,222,Mittel
2025-10-15 17:31:44.844+02,AnalogValue,146,Mittel
2025-10-15 17:31:44.854+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.874+02,AnalogValue,86,Niedrig
2025-10-15 17:31:44.884+02,AnalogValue,113,Mittel
2025-10-15 17:31:44.894+02,AnalogValue,21,Niedrig
2025-10-15 17:31:44.904+02,AnalogValue,52,Niedrig
2025-10-15 17:31:44.914+02,AnalogValue,17,Niedrig
2025-10-15 17:31:44.924+02,AnalogValue,131,Mittel
2025-10-15 17:31:44.934+02,AnalogValue,110,Mittel
2025-10-15 17:31:44.944+02,AnalogValue,0,Niedrig
2025-10-15 17:31:44.954+02,AnalogValue,5,Niedrig
2025-10-15 17:31:44.964+02,AnalogValue,6,Niedrig
2025-10-15 17:31:44.984+02,AnalogValue,91,Niedrig
2025-10-15 17:31:44.994+02,AnalogValue,100,Niedrig
2025-10-15 17:31:45.004+02,AnalogValue,154,Mittel
2025-10-15 17:31:45.014+02,AnalogValue,273,Mittel
2025-10-15 17:31:45.024+02,AnalogValue,22,Niedrig
2025-10-15 17:31:45.034+02,AnalogValue,137,Mittel
2025-10-15 17:31:45.044+02,AnalogValue,16,Niedrig
2025-10-15 17:31:45.054+02,AnalogValue,123,Mittel
2025-10-15 17:31:45.064+02,AnalogValue,215,Mittel
2025-10-15 17:31:45.074+02,AnalogValue,115,Mittel
2025-10-15 17:31:45.094+02,AnalogValue,105,Mittel
2025-10-15 17:31:45.104+02,AnalogValue,226,Mittel
2025-10-15 17:31:45.114+02,AnalogValue,196,Mittel
2025-10-15 17:31:45.124+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.134+02,AnalogValue,106,Mittel
2025-10-15 17:31:45.144+02,AnalogValue,75,Niedrig
2025-10-15 17:31:45.154+02,AnalogValue,152,Mittel
2025-10-15 17:31:45.164+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.174+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.184+02,AnalogValue,121,Mittel
2025-10-15 17:31:45.204+02,AnalogValue,156,Mittel
2025-10-15 17:31:45.214+02,AnalogValue,117,Mittel
2025-10-15 17:31:45.224+02,AnalogValue,179,Mittel
2025-10-15 17:31:45.234+02,AnalogValue,137,Mittel
2025-10-15 17:31:45.244+02,AnalogValue,189,Mittel
2025-10-15 17:31:45.254+02,AnalogValue,154,Mittel
2025-10-15 17:31:45.264+02,AnalogValue,247,Mittel
2025-10-15 17:31:45.274+02,AnalogValue,218,Mittel
2025-10-15 17:31:45.284+02,AnalogValue,63,Niedrig
2025-10-15 17:31:45.294+02,AnalogValue,179,Mittel
2025-10-15 17:31:45.314+02,AnalogValue,48,Niedrig
2025-10-15 17:31:45.324+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.334+02,AnalogValue,109,Mittel
2025-10-15 17:31:45.344+02,AnalogValue,152,Mittel
2025-10-15 17:31:45.354+02,AnalogValue,201,Mittel
2025-10-15 17:31:45.364+02,AnalogValue,88,Niedrig
2025-10-15 17:31:45.374+02,AnalogValue,180,Mittel
2025-10-15 17:31:45.384+02,AnalogValue,9,Niedrig
2025-10-15 17:31:45.394+02,AnalogValue,153,Mittel
2025-10-15 17:31:45.404+02,AnalogValue,110,Mittel
2025-10-15 17:31:45.424+02,AnalogValue,208,Mittel
2025-10-15 17:31:45.434+02,AnalogValue,212,Mittel
2025-10-15 17:31:45.444+02,AnalogValue,123,Mittel
2025-10-15 17:31:45.454+02,AnalogValue,91,Niedrig
2025-10-15 17:31:45.464+02,AnalogValue,169,Mittel
2025-10-15 17:31:45.474+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.484+02,AnalogValue,106,Mittel
2025-10-15 17:31:45.494+02,AnalogValue,103,Mittel
2025-10-15 17:31:45.504+02,AnalogValue,191,Mittel
2025-10-15 17:31:45.514+02,AnalogValue,106,Mittel
2025-10-15 17:31:45.534+02,AnalogValue,125,Mittel
2025-10-15 17:31:45.544+02,AnalogValue,169,Mittel
2025-10-15 17:31:45.554+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.564+02,AnalogValue,55,Niedrig
2025-10-15 17:31:45.574+02,AnalogValue,44,Niedrig
2025-10-15 17:31:45.584+02,AnalogValue,142,Mittel
2025-10-15 17:31:45.594+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.604+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.614+02,AnalogValue,49,Niedrig
2025-10-15 17:31:45.624+02,AnalogValue,8,Niedrig
2025-10-15 17:31:45.644+02,AnalogValue,49,Niedrig
2025-10-15 17:31:45.654+02,AnalogValue,183,Mittel
2025-10-15 17:31:45.664+02,AnalogValue,90,Niedrig
2025-10-15 17:31:45.674+02,AnalogValue,210,Mittel
2025-10-15 17:31:45.684+02,AnalogValue,64,Niedrig
2025-10-15 17:31:45.694+02,AnalogValue,64,Niedrig
2025-10-15 17:31:45.704+02,AnalogValue,95,Niedrig
2025-10-15 17:31:45.714+02,AnalogValue,133,Mittel
2025-10-15 17:31:45.724+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.734+02,AnalogValue,99,Niedrig
2025-10-15 17:31:45.754+02,AnalogValue,179,Mittel
2025-10-15 17:31:45.764+02,AnalogValue,67,Niedrig
2025-10-15 17:31:45.774+02,AnalogValue,220,Mittel
2025-10-15 17:31:45.784+02,AnalogValue,95,Niedrig
2025-10-15 17:31:45.794+02,AnalogValue,259,Mittel
2025-10-15 17:31:45.804+02,AnalogValue,119,Mittel
2025-10-15 17:31:45.814+02,AnalogValue,149,Mittel
2025-10-15 17:31:45.824+02,AnalogValue,119,Mittel
2025-10-15 17:31:45.834+02,AnalogValue,74,Niedrig
2025-10-15 17:31:45.844+02,AnalogValue,146,Mittel
2025-10-15 17:31:45.864+02,AnalogValue,243,Mittel
2025-10-15 17:31:45.874+02,AnalogValue,179,Mittel
2025-10-15 17:31:45.884+02,AnalogValue,52,Niedrig
2025-10-15 17:31:45.894+02,AnalogValue,131,Mittel
2025-10-15 17:31:45.904+02,AnalogValue,146,Mittel
2025-10-15 17:31:45.914+02,AnalogValue,90,Niedrig
2025-10-15 17:31:45.924+02,AnalogValue,207,Mittel
2025-10-15 17:31:45.934+02,AnalogValue,0,Niedrig
2025-10-15 17:31:45.944+02,AnalogValue,109,Mittel
2025-10-15 17:31:45.954+02,AnalogValue,105,Mittel
2025-10-15 17:31:45.974+02,AnalogValue,150,Mittel
2025-10-15 17:31:45.984+02,AnalogValue,265,Mittel
2025-10-15 17:31:45.994+02,AnalogValue,106,Mittel
2025-10-15 17:31:46.004+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.014+02,AnalogValue,49,Niedrig
2025-10-15 17:31:46.024+02,AnalogValue,282,Mittel
2025-10-15 17:31:46.034+02,AnalogValue,226,Mittel
2025-10-15 17:31:46.044+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.054+02,AnalogValue,125,Mittel
2025-10-15 17:31:46.064+02,AnalogValue,74,Niedrig
2025-10-15 17:31:46.084+02,AnalogValue,171,Mittel
2025-10-15 17:31:46.094+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.104+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.114+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.124+02,AnalogValue,102,Mittel
2025-10-15 17:31:46.134+02,AnalogValue,199,Mittel
2025-10-15 17:31:46.144+02,AnalogValue,161,Mittel
2025-10-15 17:31:46.154+02,AnalogValue,35,Niedrig
2025-10-15 17:31:46.164+02,AnalogValue,134,Mittel
2025-10-15 17:31:46.174+02,AnalogValue,103,Mittel
2025-10-15 17:31:46.194+02,AnalogValue,5,Niedrig
2025-10-15 17:31:46.204+02,AnalogValue,211,Mittel
2025-10-15 17:31:46.214+02,AnalogValue,160,Mittel
2025-10-15 17:31:46.224+02,AnalogValue,83,Niedrig
2025-10-15 17:31:46.234+02,AnalogValue,130,Mittel
2025-10-15 17:31:46.244+02,AnalogValue,181,Mittel
2025-10-15 17:31:46.254+02,AnalogValue,107,Mittel
2025-10-15 17:31:46.264+02,AnalogValue,211,Mittel
2025-10-15 17:31:46.274+02,AnalogValue,316,Mittel
2025-10-15 17:31:46.284+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.304+02,AnalogValue,199,Mittel
2025-10-15 17:31:46.314+02,AnalogValue,183,Mittel
2025-10-15 17:31:46.324+02,AnalogValue,266,Mittel
2025-10-15 17:31:46.334+02,AnalogValue,214,Mittel
2025-10-15 17:31:46.344+02,AnalogValue,88,Niedrig
2025-10-15 17:31:46.354+02,AnalogValue,70,Niedrig
2025-10-15 17:31:46.364+02,AnalogValue,92,Niedrig
2025-10-15 17:31:46.374+02,AnalogValue,150,Mittel
2025-10-15 17:31:46.384+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.394+02,AnalogValue,92,Niedrig
2025-10-15 17:31:46.414+02,AnalogValue,102,Mittel
2025-10-15 17:31:46.424+02,AnalogValue,141,Mittel
2025-10-15 17:31:46.434+02,AnalogValue,136,Mittel
2025-10-15 17:31:46.444+02,AnalogValue,200,Mittel
2025-10-15 17:31:46.454+02,AnalogValue,130,Mittel
2025-10-15 17:31:46.464+02,AnalogValue,18,Niedrig
2025-10-15 17:31:46.474+02,AnalogValue,158,Mittel
2025-10-15 17:31:46.484+02,AnalogValue,154,Mittel
2025-10-15 17:31:46.494+02,AnalogValue,154,Mittel
2025-10-15 17:31:46.504+02,AnalogValue,9,Niedrig
2025-10-15 17:31:46.524+02,AnalogValue,193,Mittel
2025-10-15 17:31:46.534+02,AnalogValue,12,Niedrig
2025-10-15 17:31:46.544+02,AnalogValue,45,Niedrig
2025-10-15 17:31:46.554+02,AnalogValue,140,Mittel
2025-10-15 17:31:46.564+02,AnalogValue,230,Mittel
2025-10-15 17:31:46.574+02,AnalogValue,160,Mittel
2025-10-15 17:31:46.584+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.594+02,AnalogValue,98,Niedrig
2025-10-15 17:31:46.604+02,AnalogValue,119,Mittel
2025-10-15 17:31:46.614+02,AnalogValue,165,Mittel
2025-10-15 17:31:46.634+02,AnalogValue,10,Niedrig
2025-10-15 17:31:46.644+02,AnalogValue,39,Niedrig
2025-10-15 17:31:46.654+02,AnalogValue,122,Mittel
2025-10-15 17:31:46.664+02,AnalogValue,95,Niedrig
2025-10-15 17:31:46.674+02,AnalogValue,61,Niedrig
2025-10-15 17:31:46.684+02,AnalogValue,63,Niedrig
2025-10-15 17:31:46.694+02,AnalogValue,92,Niedrig
2025-10-15 17:31:46.704+02,AnalogValue,140,Mittel
2025-10-15 17:31:46.714+02,AnalogValue,146,Mittel
2025-10-15 17:31:46.724+02,AnalogValue,183,Mittel
2025-10-15 17:31:46.744+02,AnalogValue,51,Niedrig
2025-10-15 17:31:46.754+02,AnalogValue,126,Mittel
2025-10-15 17:31:46.764+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.774+02,AnalogValue,109,Mittel
2025-10-15 17:31:46.784+02,AnalogValue,16,Niedrig
2025-10-15 17:31:46.794+02,AnalogValue,141,Mittel
2025-10-15 17:31:46.804+02,AnalogValue,44,Niedrig
2025-10-15 17:31:46.814+02,AnalogValue,40,Niedrig
2025-10-15 17:31:46.824+02,AnalogValue,164,Mittel
2025-10-15 17:31:46.834+02,AnalogValue,125,Mittel
2025-10-15 17:31:46.854+02,AnalogValue,2,Niedrig
2025-10-15 17:31:46.864+02,AnalogValue,0,Niedrig
2025-10-15 17:31:46.874+02,AnalogValue,49,Niedrig
2025-10-15 17:31:46.884+02,AnalogValue,180,Mittel
2025-10-15 17:31:46.894+02,AnalogValue,64,Niedrig
2025-10-15 17:31:46.904+02,AnalogValue,131,Mittel
2025-10-15 17:31:46.914+02,AnalogValue,126,Mittel
2025-10-15 17:31:46.924+02,AnalogValue,51,Niedrig
2025-10-15 17:31:46.934+02,AnalogValue,111,Mittel
2025-10-15 17:31:46.944+02,AnalogValue,83,Niedrig
2025-10-15 17:31:46.964+02,AnalogValue,196,Mittel
2025-10-15 17:31:46.974+02,AnalogValue,80,Niedrig
2025-10-15 17:31:46.984+02,AnalogValue,32,Niedrig
2025-10-15 17:31:46.994+02,AnalogValue,160,Mittel
2025-10-15 17:31:47.004+02,AnalogValue,5,Niedrig
2025-10-15 17:31:47.014+02,AnalogValue,79,Niedrig
2025-10-15 17:31:47.024+02,AnalogValue,223,Mittel
2025-10-15 17:31:47.034+02,AnalogValue,49,Niedrig
2025-10-15 17:31:47.044+02,AnalogValue,146,Mittel
2025-10-15 17:31:47.054+02,AnalogValue,74,Niedrig
2025-10-15 17:31:47.074+02,AnalogValue,265,Mittel
2025-10-15 17:31:47.084+02,AnalogValue,0,Niedrig
2025-10-15 17:31:47.094+02,AnalogValue,76,Niedrig
2025-10-15 17:31:47.104+02,AnalogValue,67,Niedrig
2025-10-15 17:31:47.114+02,AnalogValue,140,Mittel
2025-10-15 17:31:47.124+02,AnalogValue,153,Mittel
2025-10-15 17:31:47.134+02,AnalogValue,0,Niedrig
2025-10-15 17:31:47.144+02,AnalogValue,0,Niedrig
2025-10-15 17:31:47.154+02,AnalogValue,55,Niedrig
2025-10-15 17:31:47.164+02,AnalogValue,131,Mittel
2025-10-15 17:31:47.184+02,AnalogValue,195,Mittel
2025-10-15 17:31:47.194+02,AnalogValue,180,Mittel
2025-10-15 17:31:47.204+02,AnalogValue,30,Niedrig
2025-10-15 17:31:47.214+02,AnalogValue,179,Mittel
2025-10-15 17:31:47.224+02,AnalogValue,102,Mittel
2025-10-15 17:31:47.234+02,AnalogValue,0,Niedrig
2025-10-15 17:31:47.244+02,AnalogValue,146,Mittel
2025-10-15 17:31:47.254+02,AnalogValue,68,Niedrig
2025-10-15 17:31:47.264+02,AnalogValue,152,Mittel
2025-10-15 17:31:47.274+02,AnalogValue,94,Niedrig
2025-10-15 17:31:47.294+02,AnalogValue,64,Niedrig
2025-10-15 17:31:47.304+02,AnalogValue,161,Mittel
2025-10-15 17:31:47.314+02,AnalogValue,130,Mittel
2025-10-15 17:31:47.324+02,AnalogValue,277,Mittel
2025-10-15 17:31:47.334+02,AnalogValue,57,Niedrig
